attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_1000,mqar_acc_step_200,mqar_acc_step_400,mqar_acc_step_600,mqar_acc_step_800,mqar_proxy_ppl_step_1000,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_600,mqar_proxy_ppl_step_800,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,train_lm_loss_step_1000,train_lm_loss_step_200,train_lm_loss_step_400,train_lm_loss_step_600,train_lm_loss_step_800,train_mqar_loss_step_1000,train_mqar_loss_step_200,train_mqar_loss_step_400,train_mqar_loss_step_600,train_mqar_loss_step_800,train_total_loss_step_1000,train_total_loss_step_200,train_total_loss_step_400,train_total_loss_step_600,train_total_loss_step_800,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_1000,wikitext_ppl_step_200,wikitext_ppl_step_400,wikitext_ppl_step_600,wikitext_ppl_step_800
0.333,late,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [3], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,64,,,,64,,0.001808937386042468,2,0.5,4.0,mamba_attn,,0.06640625,,,,,23.590111894692708,,,,4,2666934,12316278,1,71,0.06640625,PRUNED,,8.383626937866211,,,,,3.4052734375,,,,,11.788900375366211,,,,,0.07344322024885006,0.058304335890539946,,7095.551112705429,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.001520869858252921,,0.5,3.0,transformer,,0.0390625,,,,,17.499680387434225,,,,6,3983872,16849664,0,72,0.0390625,PRUNED,,7.293052673339844,,,,,2.90380859375,,,,,10.196861267089844,,,,0.05,0.05456348718123187,0.0693499988256216,,1570.7838764396224,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.0576171875,16.105725094091795,1040.550031771214,32,9.4220609664917,0.0016370033248928311,,2.0,2.667,transformer,0.05078125,0.08203125,0.05859375,0.04296875,0.05078125,16.138197294992572,16.526954858586713,17.050536007492997,16.093933227557784,16.030210491869642,6,2102784,11752128,0,73,-0.2897580489516258,COMPLETE,6.639834403991699,7.445508003234863,6.837386131286621,6.748847484588623,6.6971845626831055,2.7822265625,2.798828125,2.82421875,2.78173828125,2.748046875,9.4220609664917,10.244336128234863,9.661604881286621,9.530586242675781,9.445231437683105,0.1,0.05044349480682591,0.07052800042968778,1104.1628581850312,1594.4747416837465,1322.2721317637097,1320.2517937178886,1043.9637379398334
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 16, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,192,16,,,,32,,3.645023687675623e-05,4,0.5,2.0,mamba_only,,0.03125,,,,,28538.9635230689,,,,4,2710672,12360016,0,74,0.03125,PRUNED,,58.55366516113281,,,,,10.453125,,,,,69.00679016113281,,,,,0.06315144756442212,0.04071785383471279,,485165195.4097903,,,
0.5,uniform,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1, 3], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,32,0.1630859375,10.729775947831659,917.9877042237196,32,8.156414985656738,0.001599410229447846,4,0.5,3.0,mamba_attn,0.1796875,0.0703125,0.0703125,0.1875,0.1953125,10.22244015059347,20.269032694438657,21.555212696782686,12.336048362946606,10.469993712914194,4,2545992,12195336,2,75,-0.17802326232194904,COMPLETE,6.12565279006958,9.010292053222656,6.897500991821289,6.314541816711426,6.018476963043213,2.030762195587158,3.187255859375,2.779296875,2.771240234375,2.183349609375,8.156414985656738,12.197547912597656,9.676797866821289,9.085782051086426,8.201826095581055,,0.08748422536232006,0.0803359591763805,1036.2831889079455,8775.073542667678,1431.8646314297916,1279.8160502172166,885.7185577763761
0.5,uniform,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1, 3], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,32,,,,32,,0.00255940980826139,4,0.5,3.0,mamba_attn,,0.0546875,,,,,30.24596517599157,,,,4,2545992,12195336,2,76,0.0546875,PRUNED,,7.903801918029785,,,,,3.597412109375,,,,,11.501214027404785,,,,,0.09956376809233228,0.07618428543048494,,3491.3224690032393,,,
0.5,uniform,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1, 3, 5], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,32,,,,32,,0.001792981855664801,4,0.5,2.0,mamba_attn,,0.03515625,,,,,33.48587329565209,,,,6,3155244,12804588,3,77,0.03515625,PRUNED,,8.377325057983398,,,,,3.515380859375,,,,,11.892705917358398,,,,,0.08740176634158812,0.07153688415423896,,7054.524380766218,,,
0.5,uniform,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,32,,,,32,,0.002917772049392174,4,0.5,4.0,mamba_attn,,0.0625,,,,,39.54942950792516,,,,2,2648816,15514608,1,78,0.0625,PRUNED,,8.071255683898926,,,,,3.394775390625,,,,,11.466031074523926,,,,,0.08439314734165773,0.033697173959715526,,4543.581608231218,,,
,,,2,64,32,,,,32,,,1,,4.0,mamba_only,,,,,,,,,,,4,,,,79,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,192,64,,,,32,,0.0013118519982179028,4,0.5,3.0,mamba_only,,0.046875,,,,,22.764757651021846,,,,4,3228688,12878032,0,80,0.046875,PRUNED,,9.4998140335083,,,,,3.180419921875,,,,,12.6802339553833,,,,,0.07608253528740094,0.1797861907720362,,16290.549216158133,,,
0.5,uniform,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 128, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1, 3, 5, 7], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,128,,,,32,,0.0012678918815733822,2,0.5,2.667,mamba_attn,,0.06640625,,,,,29.773410278218293,,,,8,4050888,13700232,4,81,0.06640625,PRUNED,,9.956899642944336,,,,,2.873046875,,,,,12.829946517944336,,,,,0.03371770732950709,0.08776981532591527,,17659.60893529923,,,
,,,3,256,32,,,,32,,,3,,4.0,mamba_only,,,,,,,,,,,6,,,,82,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.5,uniform,,2,128,16,,,,32,,,1,,4.0,mamba_attn,,,,,,,,,,,4,,,,83,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.333,late,,4,256,64,,,,64,,,4,,2.667,mamba_attn,,,,,,,,,,,8,,,,84,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.125,early,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 128, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [0], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,128,,,,32,,9.427530721116055e-05,4,0.5,3.0,mamba_attn,,0.05078125,,,,,29.28052465336666,,,,4,5208976,18074768,1,85,0.05078125,PRUNED,,31.333532333374023,,,,,3.5263671875,,,,,34.859901428222656,,,,,0.04176032590381378,0.09038974769930133,,485165195.4097903,,,
0.0,none,"{""d_conv"": 3, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 3, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,192,64,0.0634765625,16.20259652618432,1115.5870053371186,64,8.963287353515625,0.0011768931343133667,3,0.5,2.0,mamba_only,0.05859375,0.07421875,0.06640625,0.05859375,0.0546875,16.146079198276713,25.36261824115269,23.754824448641813,18.2529624444451,17.352902190379787,6,3501090,13150434,0,86,-0.28738023787736894,COMPLETE,6.197662830352783,9.361417770385742,7.108678817749023,6.625025272369385,6.310652256011963,2.765625,3.345703125,2.77001953125,2.748046875,2.92431640625,8.963287353515625,12.707120895385742,9.878698348999023,9.373071670532227,9.234968185424805,,0.00553868289203191,0.08811158232530056,1258.6493677106832,16481.516056273747,1988.811392358431,1623.9854545275418,1105.8000561586057
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0693359375,16.024341128235267,1010.8813768736421,32,9.250959396362305,0.0012888204630888847,,2.0,4.0,transformer,0.06640625,0.078125,0.05078125,0.06640625,0.07421875,15.973563246437147,16.425386987895497,16.263778052585117,16.255838693185787,16.288613551614816,4,3192320,16058112,0,87,-0.2765929564833641,COMPLETE,6.480940341949463,7.323061466217041,6.866049289703369,6.641180992126465,6.453298568725586,2.77001953125,2.7939453125,2.81201171875,2.8212890625,2.74267578125,9.250959396362305,10.117006301879883,9.678060531616211,9.462470054626465,9.195974349975586,0.0,0.039987602064151966,0.0957893402684056,1072.3127432046604,1476.9092557468598,1238.7494518324893,1234.3734546478372,1011.099065085988
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0634765625,16.00747867582505,999.3992827959107,32,9.2445068359375,0.0016606922435405647,,2.0,4.0,transformer,0.07421875,0.0703125,0.05078125,0.0625,0.0546875,15.943368404335239,18.14134086199458,16.387335142131562,16.199382828901644,16.201360413325595,4,3192320,16058112,0,88,-0.2818811565637589,COMPLETE,6.488647937774658,7.167376518249512,6.879332542419434,6.770743370056152,6.632945537567139,2.755859375,2.921875,2.873046875,2.806640625,2.779296875,9.2445068359375,10.089251518249512,9.752379417419434,9.577383995056152,9.412242889404297,0.1,0.04298361200967225,0.07261206660279862,1063.6224971583076,1492.2676909506783,1251.1136162263128,1304.7706889687643,1016.5820716777995
0.25,middle,,2,192,32,,,,32,,,4,,3.0,mamba_attn,,,,,,,,,,,2,,,,89,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
,,,,384,,,,,64,,,,,2.667,transformer,,,,,,,,,,,8,,,,90,,PRUNED,,,,,,,,,,,,,,,,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0011790976812365921,,2.0,2.0,transformer,,0.04296875,,,,,17.537103696045584,,,,4,2141696,15007488,0,91,0.04296875,PRUNED,,7.1154656410217285,,,,,2.86962890625,,,,,9.98509407043457,,,,0.0,0.04051153453750613,0.1026068669002409,,1479.000582694543,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0010297344656302514,,2.0,3.0,transformer,,0.0625,,,,,16.785167431826945,,,,6,3983872,16849664,0,92,0.0625,PRUNED,,7.139571666717529,,,,,2.86669921875,,,,,10.006271362304688,,,,0.0,0.037365182591505966,0.1070465279858363,,1410.5837898915895,,,
0.5,uniform,,2,64,64,,,,64,,,2,,3.0,mamba_attn,,,,,,,,,,,4,,,,93,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
,,,,64,,,,,64,,,,,3.0,transformer,,,,,,,,,,,6,,,,94,,PRUNED,,,,,,,,,,,,,,,,0.0,,,,,,,
,,,,256,,,,,32,,,,,4.0,transformer,,,,,,,,,,,2,,,,95,,PRUNED,,,,,,,,,,,,,,,,0.0,,,,,,,
0.333,middle,,2,256,16,,,,32,,,4,,2.0,mamba_attn,,,,,,,,,,,12,,,,96,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0011581952659059443,,0.5,2.0,transformer,,0.0390625,,,,,16.76776021384594,,,,6,3195904,16061696,0,97,0.0390625,PRUNED,,7.2077741622924805,,,,,2.8095703125,,,,,10.01734447479248,,,,0.0,0.0239714645263528,0.09708226641195926,,1607.073657906921,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,192,64,,,,32,,0.00023363198515706895,1,0.5,4.0,mamba_only,,0.05859375,,,,,24.32334934949243,,,,8,4645832,14295176,0,98,0.05859375,PRUNED,,23.316221237182617,,,,,3.060791015625,,,,,26.377012252807617,,,,,0.009285885420699334,0.15458347494502966,,485165195.4097903,,,
0.125,late,"{""d_conv"": 3, ""d_model"": 192, ""d_state"": 128, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [10, 11], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,192,128,,,,64,,0.0007070339958362385,4,0.5,2.0,mamba_attn,,0.0546875,,,,,42.613314357493245,,,,12,7945960,17595304,2,99,0.0546875,PRUNED,,14.244283676147461,,,,,3.363037109375,,,,,17.60732078552246,,,,,0.08429078255860864,0.12275921322163028,,1334359.4802160866,,,
