attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_100,mqar_acc_step_200,mqar_acc_step_300,mqar_acc_step_400,mqar_acc_step_500,mqar_proxy_ppl_step_100,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_300,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_500,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_100,wikitext_ppl_step_200,wikitext_ppl_step_300,wikitext_ppl_step_400,wikitext_ppl_step_500
,,,,256,,,,,32,,,,,3.0,transformer,,,,,,,,,,,4,,,,70,,PRUNED,0.05,,,,,,,
,,,,384,,,,,32,,,,,3.0,transformer,,,,,,,,,,,2,,,,71,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 2, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,0.0,7890.293971373146,1079.702225648538,64,6.486668109893799,0.001788170397441512,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,23921.17983969202,9496.621723096741,10126.392269549282,7286.647393914822,7618.650187089468,2,347392,6780288,0,72,-0.34922202825546267,COMPLETE,0.05,0.09999081411634614,0.10295655341694873,1449.8412916382017,1225.4511180765674,1312.9124151807027,1083.2105128837393,1149.8939867371355
0.5,late,,4,256,64,,,,32,,,4,,3.0,mamba_attn,,,,,,,,,,,2,,,,73,,PRUNED,,,,,,,,
,,,,64,,,,,32,,,,,3.0,transformer,,,,,,,,,,,2,,,,74,,PRUNED,0.05,,,,,,,
,,,,256,,,,,32,,,,,3.0,transformer,,,,,,,,,,,12,,,,75,,PRUNED,0.05,,,,,,,
0.25,uniform,,3,256,64,,,,64,,,3,,3.0,mamba_attn,,,,,,,,,,,2,,,,76,,PRUNED,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,21690.271924985027,1006.1532213128801,32,6.415658473968506,0.0017322992380163662,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,24363.224412877393,10531.067330762984,21338.361020646033,20104.34834556009,23965.020953657568,2,1350144,14215936,0,77,-0.34569448232650757,COMPLETE,0.1,0.09947334757675401,0.09762935566461631,1409.2373456781845,1213.858346276869,1259.316183986081,1016.1775120559604,1068.6220203877751
,,,4,384,32,,,,32,,,4,,2.667,mamba_only,,,,,,,,,,,2,,,,78,,PRUNED,,,,,,,,
,,,2,256,128,,,,32,,,2,,4.0,mamba_only,,,,,,,,,,,2,,,,79,,PRUNED,,,,,,,,
,,,,192,,,,,32,,,,,4.0,transformer,,,,,,,,,,,12,,,,80,,PRUNED,0.05,,,,,,,
,,,,384,,,,,32,,,,,4.0,transformer,,,,,,,,,,,6,,,,81,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,17189.86414685988,1013.0120342004567,32,6.623327255249023,0.001913679527722611,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,21242.201466583756,15403.252761461476,15149.645659846752,18220.50221500373,18636.65728934913,2,1350144,14215936,0,82,-0.3460341691970825,COMPLETE,0.1,0.0991621760351931,0.09723510040599631,1429.7876281030547,1218.9161014181152,1261.3853648282925,1016.9287228037003,1082.2316429573293
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,0.0,9877.63672695656,1177.670966329016,32,6.839437007904053,0.0016773306615371025,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,26816.62590529943,20495.866601982092,10093.071649942947,9237.083213920449,9352.814725947408,2,347392,6780288,0,83,-0.35356470048427585,COMPLETE,0.1,0.09992143570807824,0.09953300819117243,1530.930377519055,1371.6841624728027,1415.3458796203468,1188.1133107687847,1233.1646310918736
,,,,256,,,,,64,,,,,3.0,transformer,,,,,,,,,,,4,,,,84,,PRUNED,0.1,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,12958.178625513094,1222.6219073912675,64,6.917891025543213,0.002737589840811486,,0.5,2.667,transformer,0.0,0.0,0.0,0.0,0.0,45008.183572044814,54823.00775539777,17456.30280513161,12028.324605718999,11815.851608677069,2,1284480,14150272,0,85,-0.3554376468062401,COMPLETE,0.1,0.0014800630642531204,0.18867590299711162,1607.6605688000634,1483.0883408368666,1538.5871330487184,1237.9618804909403,1289.3925667249512
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,16852.238397364075,1011.7387821612305,32,6.451389312744141,0.0007659185527622325,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,17889.910746963178,17526.764209572502,19758.862856046577,14633.437855653381,17261.357056985493,2,1350144,14215936,0,86,-0.3459712848067284,COMPLETE,0.0,0.09113633878577761,0.09494533422745895,1355.7628710011825,1126.3049924450477,1243.8019349181839,1018.6981187961527,1075.2645500596395
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,75009.66976841005,918.3751502289207,32,6.55150842666626,0.0021128066300808617,1,0.5,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,21083760.801643033,128906.89816465949,59742.72675144423,68805.43968173854,72957.4618525202,4,1006488,7439384,0,87,-0.3411302983760834,COMPLETE,,0.03520280977184701,0.10281845163361185,22969.42428097104,1403.3805053527446,1195.9638534904518,921.810107183243,1016.5590465935153
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,39901.82120587276,834.3008432703023,32,6.3156046867370605,0.0028822944118636453,1,0.5,2.0,mamba_only,0.0,0.0,0.0,0.0,0.0,323874.16884003504,32032.673852581785,33329.04674265924,41357.32713971419,49892.549058464196,4,613272,7046168,0,88,-0.33632970303297044,COMPLETE,,0.04456323429573471,0.10301879749966397,4294.132254959139,1086.7903117216576,1087.0258691467602,848.0326075990268,932.4216483575372
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,32639.550231041532,842.2160216177042,32,6.266732215881348,0.0028557938395578617,1,0.5,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,594025.6233545904,37541.532221094116,28840.36507636682,29603.69006425089,36837.89046176025,4,1006488,7439384,0,89,-0.33680182695388794,COMPLETE,,0.030031966610439862,0.06785893089706585,4053.8570643135026,1088.3883866234696,1077.2906992406256,844.5562772123801,927.2297354383356
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,26910.083527028513,922.9490334956532,32,6.535552501678467,0.002574293914661758,1,2.0,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,7392067.093395851,82349.32887755134,22386.99192578556,24309.75070684302,26839.55029559195,4,1006488,7439384,0,90,-0.3413787007331848,COMPLETE,,0.027519715023733946,0.05222290273071511,6959.795685842332,1288.4310234463092,1190.135156927453,917.1939768113365,1026.0485747134385
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,63162.54719976446,863.9214508812834,32,6.295813083648682,0.0029727449091821053,1,2.0,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,276652.52577035245,103478.49999842637,46120.5394914866,68278.32574997297,65247.14046934286,4,1006488,7439384,0,91,-0.338074092566967,COMPLETE,,0.03072555608491398,0.03952711320175758,4231.1627849691995,1197.586830055992,1106.1300549514347,879.659321214516,954.4310994815438
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,64186.58815089018,932.8239712149857,32,6.566337585449219,0.0024440286348973886,1,2.0,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,281203691.0130233,155036.52536003917,64165.04475567665,57062.60610996728,65590.52466632849,4,1006488,7439384,0,92,-0.3419108256697655,COMPLETE,,0.02919286044081133,0.03462925748794177,8441.765279262887,1367.88014343571,1238.5552804207223,924.8583835320724,1029.7005203985477
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,94883.34250586637,881.5809708531103,32,6.474049091339111,0.0027760560765168396,1,2.0,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,19714697.864146624,153698.63114018753,71084.94571277598,95947.61238607831,98908.76365904827,4,1006488,7439384,0,93,-0.3390858426690102,COMPLETE,,0.027923419178410434,0.032793677232850524,5755.138334587864,1251.3322809723563,1148.4632344765892,863.4042225108345,966.5496671928105
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,33517.746448041806,889.9566934063216,32,6.2648491859436035,0.0028659606937719963,1,2.0,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,4690088.049198277,81618.76299013788,33841.507458534914,33553.566390152315,31671.078070051706,4,1006488,7439384,0,94,-0.33955864012241366,COMPLETE,,0.033163512548586065,0.029869681744460745,4644.732564666559,1256.8423515176914,1127.9189511246848,865.4677737749398,987.8430082055767
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,40589.597349635784,863.1644644143478,32,6.228148460388184,0.0029745921237673335,1,2.0,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,1964449.5881769652,46926.96126175398,38700.14527212472,51032.09160332386,51918.05426291553,4,1006488,7439384,0,95,-0.33803026229143146,COMPLETE,,0.03144044703698874,0.03383737285331439,4276.642545178676,1149.5050250444929,1127.113429607711,872.6243081184398,969.8416137773032
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,40744.730079735775,859.3416282652415,32,6.441176891326904,0.0029571123378014244,1,2.0,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,1136936.1973494077,88024.98525926843,70179.63698964598,37013.68428348619,40681.364448896646,4,1006488,7439384,0,96,-0.3378083273768425,COMPLETE,,0.030185846596485055,0.028317112947215763,4448.699216635319,1207.3632735047722,1100.5199319281348,872.888467374847,953.4843753632834
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,38703.688538440474,871.7723700409146,32,6.396419525146484,0.0029159682068396475,1,2.0,4.0,mamba_only,0.0,0.0,0.0,0.0,0.0,1467000.603853825,125552.40443600387,38478.74647074735,40731.05463992407,45267.15141296964,4,1006488,7439384,0,97,-0.33852641731500627,COMPLETE,,0.031438922827534646,0.024389119985955783,4534.453371550357,1170.1481179323218,1125.1400320300888,880.7499486231216,963.7059240514468
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,64873.869552873766,879.6667141267543,32,6.274332046508789,0.0029838877925727715,1,2.0,2.667,mamba_only,0.0,0.0,0.0,0.0,0.0,3694347.3017645567,51956.09411047285,48404.76390377622,60898.74058515881,67631.29994941907,4,809880,7242776,0,98,-0.33897715508937837,COMPLETE,,0.040184149686448054,0.025359029677113065,4796.338582119885,1194.9353682745993,1129.4231984024277,891.9110716852268,960.6545406433535
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,60002.18339559658,899.2264744485848,32,6.619982719421387,0.0028103096593959116,1,2.0,2.667,mamba_only,0.0,0.0,0.0,0.0,0.0,120678745.64289436,90608.80209015841,44827.240884170475,71015.56070539072,60020.497403144676,4,809880,7242776,0,99,-0.34007674604654314,COMPLETE,,0.044916049086646224,0.020328102529208303,6850.076078442872,1274.5549767456037,1175.136651552206,909.4924666218956,984.051833219552
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,42611.591313071156,873.8798290668511,32,6.596985340118408,0.002984362098338631,1,2.0,2.667,mamba_only,0.0,0.0,0.0,0.0,0.0,1988091.2128770093,37167.62476732535,33734.27059607372,40621.81623150729,40850.558871114554,4,809880,7242776,0,100,-0.3386471435427666,COMPLETE,,0.04574879508552956,0.020270003405889303,4802.533684720585,1220.6908534169684,1125.3191060160798,887.0372502461786,973.0299312765433
0.333,early,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [0], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,32554.993146694258,877.4392296772144,32,6.446684837341309,0.002971172294539963,1,2.0,2.0,mamba_attn,0.0,0.0,0.0,0.0,0.0,304958.10561022966,28988.60796867967,28668.372903547828,33316.84351581958,44380.7689767436,4,624370,7057266,1,101,-0.33885038495063785,COMPLETE,,0.04430294910429657,0.019049253092082857,4830.841362398469,1211.0272069130162,1121.8877321791635,883.0639968226897,960.40205955358
0.333,early,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [0], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,62027.887139208295,889.6691534043175,32,6.418604373931885,0.0028463443395674243,1,2.0,2.0,mamba_attn,0.0,0.0,0.0,0.0,0.0,1229321.1399554692,75826.7229251359,49059.113601127385,56930.41211732742,72930.74892359949,4,624370,7057266,1,102,-0.33954248279333116,COMPLETE,,0.045315534237870235,0.017140843989688615,6225.037844301018,1262.2690912655944,1135.9274901843319,902.6836131158854,965.0964324922322
0.333,early,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [0], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,106110.37526443387,904.9086769834648,32,6.409995079040527,0.0029478657216416054,1,2.0,2.0,mamba_attn,0.0,0.0,0.0,0.0,0.0,1455762.0090599153,84487.62488561912,75651.05907212237,155567.34199939854,131288.99616993,4,624370,7057266,1,103,-0.3403917014598847,COMPLETE,,0.04768694550089386,0.0006435781253235108,5679.636944647278,1274.4177833995689,1162.7663993709448,922.6708244897316,1000.5117538891366
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,16,0.0,35005.37275364434,876.5498839351343,32,6.596377849578857,0.0029510921225813576,1,2.0,2.0,mamba_only,0.0,0.0,0.0,0.0,0.0,1144734.8473085824,59837.608589407944,31942.864501046293,29672.430651942428,32772.29809303586,4,613272,7046168,0,104,-0.33879968076944356,COMPLETE,,0.04573371866883927,0.02982567847856411,5313.38977736734,1209.3129238660188,1109.2741247485383,859.2375796061397,960.980173182096
,,,4,256,16,,,,32,,,1,,2.0,mamba_only,,,,,,,,,,,4,,,,105,,PRUNED,,,,,,,,
