attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_100,mqar_acc_step_1000,mqar_acc_step_200,mqar_acc_step_300,mqar_acc_step_400,mqar_acc_step_500,mqar_acc_step_600,mqar_acc_step_700,mqar_acc_step_800,mqar_acc_step_900,mqar_proxy_ppl_step_100,mqar_proxy_ppl_step_1000,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_300,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_500,mqar_proxy_ppl_step_600,mqar_proxy_ppl_step_700,mqar_proxy_ppl_step_800,mqar_proxy_ppl_step_900,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,train_lm_loss_step_100,train_lm_loss_step_1000,train_lm_loss_step_200,train_lm_loss_step_300,train_lm_loss_step_400,train_lm_loss_step_500,train_lm_loss_step_600,train_lm_loss_step_700,train_lm_loss_step_800,train_lm_loss_step_900,train_mqar_loss_step_100,train_mqar_loss_step_1000,train_mqar_loss_step_200,train_mqar_loss_step_300,train_mqar_loss_step_400,train_mqar_loss_step_500,train_mqar_loss_step_600,train_mqar_loss_step_700,train_mqar_loss_step_800,train_mqar_loss_step_900,train_total_loss_step_100,train_total_loss_step_1000,train_total_loss_step_200,train_total_loss_step_300,train_total_loss_step_400,train_total_loss_step_500,train_total_loss_step_600,train_total_loss_step_700,train_total_loss_step_800,train_total_loss_step_900,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_100,wikitext_ppl_step_1000,wikitext_ppl_step_200,wikitext_ppl_step_300,wikitext_ppl_step_400,wikitext_ppl_step_500,wikitext_ppl_step_600,wikitext_ppl_step_700,wikitext_ppl_step_800,wikitext_ppl_step_900
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.046875,16.074544575224035,912.6702647324796,32,9.023869514465332,0.0027175269084536756,,0.5,2.0,transformer,0.0703125,0.0859375,0.06640625,0.04296875,0.07421875,0.06640625,0.04296875,0.08984375,0.046875,0.0625,18.30484039521905,16.1047421086428,17.601444227025937,17.265216104151257,17.00273176894542,16.994431680377584,16.839553071249984,16.00772293242911,16.33740119599446,15.999908569424736,2,1087488,13953280,0,89,-0.29394373297691345,COMPLETE,7.365352153778076,6.225041389465332,7.21786642074585,6.86728572845459,6.838950157165527,6.5573954582214355,6.451273441314697,6.4583539962768555,6.359262466430664,6.429287910461426,2.89501953125,2.798828125,2.92333984375,2.78271484375,2.7412109375,2.77490234375,2.8671875,2.8173828125,2.79736328125,2.7724609375,10.260372161865234,9.023869514465332,10.141206741333008,9.65000057220459,9.580161094665527,9.332298278808594,9.318460464477539,9.275736808776855,9.156625747680664,9.201748847961426,0.05,0.0741977883589696,0.023495606857382466,1768.2104003719555,926.4723316496048,1459.0894848978123,1502.47628212323,1179.3005386380112,1174.1206182790415,947.2592788899157,951.2172010884888,892.1965975466684,1121.4426019153468
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,32,,0.00296915348652133,,2.0,3.0,transformer,0.0625,,,,,,,,,,16.608863911737014,,,,,,,,,,2,766848,10416192,0,90,0.0625,PRUNED,7.369315147399902,,,,,,,,,,2.845703125,,,,,,,,,,10.215018272399902,,,,,,,,,,0.0,0.09565170165167335,0.0024285991328366974,1750.3879292646288,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,,,,32,,0.0014515483663418605,,0.5,2.0,transformer,0.0625,,,,,,,,,,16.671833906928363,,,,,,,,,,4,546560,6979456,0,91,0.0625,PRUNED,7.5650529861450195,,,,,,,,,,2.86279296875,,,,,,,,,,10.42784595489502,,,,,,,,,,0.1,0.06893330830394365,0.062400203696674754,1884.861767117834,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,32,,0.002971320370821423,,2.0,2.667,transformer,0.0703125,,0.0390625,0.06640625,0.05078125,,,,,,17.067195054539187,,18.328317452393115,17.7660408620578,16.558254943971722,,,,,,2,717568,10366912,0,92,0.05078125,PRUNED,7.411616325378418,,7.112808704376221,7.0655951499938965,6.6653361320495605,,,,,,2.96337890625,,2.9072265625,2.81787109375,2.84375,,,,,,10.374995231628418,,10.020034790039062,9.883466720581055,9.509086608886719,,,,,,0.0,0.09913188529193562,0.00023825472671271932,1660.6841607670528,,1423.788859244264,1505.2338662503614,1141.9526406515572,,,,,
0.0,none,"{""d_conv"": 2, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,128,16,,,,32,,0.001722844739514199,4,2.0,3.0,mamba_only,0.04296875,,,,,,,,,,36.826453449395856,,,,,,,,,,4,1407712,7840608,0,93,0.04296875,PRUNED,16.503610610961914,,,,,,,,,,4.14501953125,,,,,,,,,,20.648630142211914,,,,,,,,,,,0.09673268882281587,0.01810761199656086,16278553.731380291,,,,,,,,,
0.0,none,"{""d_conv"": 3, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 3, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,192,64,,,,64,,0.00269077745713522,3,2.0,2.0,mamba_only,0.03515625,,,,,,,,,,39.28478926466691,,,,,,,,,,2,1167286,10816630,0,94,0.03515625,PRUNED,15.562727928161621,,,,,,,,,,3.723388671875,,,,,,,,,,19.286117553710938,,,,,,,,,,,0.09747135389489567,0.006376439176736808,5720745.2971094055,,,,,,,,,
,,,,64,,,,,64,,,,,2.667,transformer,,,,,,,,,,,,,,,,,,,,,2,,,,95,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,64,,0.0029817460819049307,,0.5,2.667,transformer,0.05078125,,,,,,,,,,21.302786603739783,,,,,,,,,,4,1410176,11059520,0,96,0.05078125,PRUNED,7.463054180145264,,,,,,,,,,2.82177734375,,,,,,,,,,10.284832000732422,,,,,,,,,,0.05,0.07921198400667888,0.16239842695119205,1751.8792491123386,,,,,,,,,
,,,4,256,128,,,,64,,,2,,2.0,mamba_only,,,,,,,,,,,,,,,,,,,,,12,,,,97,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0015716815845904994,,1.0,3.0,transformer,0.0546875,,,,,,,,,,17.176924676896416,,,,,,,,,,2,1350144,14215936,0,98,0.0546875,PRUNED,7.484045505523682,,,,,,,,,,2.93310546875,,,,,,,,,,10.417150497436523,,,,,,,,,,0.0,0.053175617717565904,0.0002569521749025039,1980.2835326347476,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.05078125,16.06326574211015,937.6189086825275,64,9.254680633544922,0.002877256532808923,,0.5,2.0,transformer,0.07421875,0.08203125,0.09375,0.04296875,0.046875,0.0703125,0.08984375,0.0546875,0.07421875,0.08203125,18.23236373647904,16.050770199581066,16.064491318779663,17.561739721009552,17.12876608502533,17.095344113034596,16.442438775854907,16.385334857099913,16.11850936612563,15.972588327261006,2,1087488,13953280,0,99,-0.29138592928648,COMPLETE,7.341091632843018,6.440715312957764,7.250197410583496,6.937164783477783,6.771782398223877,6.859443664550781,6.554731845855713,6.464620113372803,6.3179426193237305,6.291821479797363,2.95166015625,2.81396484375,2.80126953125,2.8427734375,2.8837890625,2.78564453125,2.86669921875,2.76708984375,2.79833984375,2.7978515625,10.29275131225586,9.254680633544922,10.051466941833496,9.779937744140625,9.655570983886719,9.645088195800781,9.421430587768555,9.231710433959961,9.11628246307373,9.089673042297363,0.05,0.08141947349919805,0.13336281688351018,1801.6014296662772,952.1326168819688,1527.3194778778868,1569.7861401271648,1256.2244659034766,1207.8348767218722,963.1981614545509,989.2584374046894,919.6901654388214,1138.6868993711635
0.0,none,"{""d_conv"": 3, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 2, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,128,32,0.0703125,16.225110265533033,1766.4012975982826,64,9.994486808776855,0.0006917018547326728,1,2.0,2.0,mamba_only,0.07421875,0.07421875,0.046875,0.046875,0.03515625,0.078125,0.05859375,0.078125,0.06640625,0.05859375,422.1064647519917,15.91517329117734,24.70337063466527,20.893303709068686,18.765824194325504,17.898825701416065,16.545121891106785,17.062508053104285,16.68303091313071,16.24294549944986,8,1258800,7691696,0,100,-0.3035224795341492,COMPLETE,22.403654098510742,7.2332563400268555,14.201475143432617,10.488957405090332,8.587692260742188,8.217909812927246,7.419524192810059,7.28196382522583,7.056976795196533,7.098746299743652,6.2314453125,2.76123046875,3.228515625,3.15478515625,3.021240234375,2.76611328125,2.94384765625,2.98291015625,2.75634765625,2.76416015625,28.635099411010742,9.994486808776855,17.429990768432617,13.643742561340332,11.608932495117188,10.984023094177246,10.363371849060059,10.264873504638672,9.813323974609375,9.862906455993652,,0.0628376067859764,0.1773573380852652,485165195.4097903,1728.640469502002,1215900.6385483828,38676.725430749924,6785.444199486705,3840.9767842694755,2275.051897982804,1943.1779223579736,1713.6289179339744,2104.5945579498302
