number,state,loss,mamba_expand,depth_tier,d_state,ska_n_heads,ska_rank,n_ska_layers,placement,ska_ridge,ska_layerscale_init,norm_clip_multiplier,gamma_value,ska_power_K,beta_policy,learning_rate,weight_decay,warmup_ratio,grad_clip,n_layers,d_inner,param_count,ska_delta,per_device_batch_size,tokens_per_sec,worker_id,peak_memory_gib,failure_kind
344,COMPLETE,4.221577882766724,2,full,32,2,32,4,midlate,0.02649562252068873,0.01862656631808359,1.25,0.9,1,linear,0.004804924576335167,0.15,0.06,0.5,13,128,2989376,0.14836347103118896,24,372659.54917178606,3,4.493747234344482,
345,COMPLETE,4.2419543862342834,2,full,24,2,32,3,midlate,0.027384867157041786,0.03630540972840582,1.0,0.9,1,linear,0.005246751179900551,0.15,0.06,1.0,13,128,2958382,0.16190505027770996,24,415536.01794703567,6,4.493404865264893,
346,COMPLETE,4.2353381514549255,2,full,24,4,32,4,midlate,0.019028088460440833,0.009565428800138255,1.25,1.0,1,linear,0.004998782268036093,0.15,0.06,1.0,13,128,3008312,0.15546029806137085,24,288705.3536205378,1,4.4939703941345215,
347,COMPLETE,4.331076502799988,2,full,8,2,32,6,even,0.025207724376359812,0.03499893499551289,0.8164965809277261,0.9,1,linear,0.004409763815847251,0.0,0.02,0.5,13,128,2979604,0.11532700061798096,24,288390.34020415216,4,4.493669509887695,
348,COMPLETE,4.292113959789276,3,lean,24,8,24,3,late,0.009013734886353954,0.09313485667290164,1.0,0.9,1,head_scalar,0.00459448489850416,0.15,0.04,1.0,10,192,2938016,0.05902230739593506,24,318537.0149257421,2,4.493134498596191,
349,COMPLETE,4.240061283111572,2,full,24,2,32,4,even,0.026285936130921055,0.06002466319756231,1.25,0.9,1,linear,0.005488064231396663,0.15,0.06,1.0,13,128,2975024,0.13572269678115845,24,353939.19191853295,0,4.493598461151123,
350,PRUNED,4.882064956002232,1,full,8,4,32,2,even,0.023153253000004384,0.038366681917960166,0.8164965809277261,0.9,1,linear,0.004886289839266456,0.0,0.04,0.5,16,64,2914568,,24,,5,,
351,COMPLETE,4.303394794464111,3,lean,24,1,16,6,midlate,0.019260410381075753,0.019090095228945912,0.75,0.9,1,one,0.0047976499639554564,0.15,0.04,1.0,10,192,2901512,0.03697389364242554,24,373342.85327673506,7,4.49273681640625,
352,COMPLETE,4.269075572490692,2,full,32,2,32,4,midlate,0.024657157375212447,0.022625081409558212,1.25,0.9,1,linear,0.004080581663537637,0.15,0.06,0.5,13,128,2989376,0.12834179401397705,24,362448.00223630853,3,4.493747234344482,
353,COMPLETE,4.297953128814697,2,full,24,2,32,3,midlate,0.02919857634513311,0.07932714473961354,1.0,0.9,2,linear,0.005192554583072314,0.15,0.06,1.0,13,128,2958382,0.04643052816390991,24,416416.48066817824,6,4.493404865264893,
354,COMPLETE,4.349990129470825,3,full,8,2,16,6,even,0.0285621583380584,0.027837586276890456,0.8164965809277261,0.9,1,linear,0.0037112812723783736,0.0,0.04,0.5,11,192,2969416,0.06488204002380371,24,384557.2134088675,5,4.493526935577393,
355,COMPLETE,4.314469337463379,2,full,24,2,32,3,midlate,0.02552536105283258,0.025199013185061764,0.75,0.9,1,linear,0.004070760624305089,0.05,0.06,1.0,13,128,2958382,0.11179661750793457,24,398835.0395733036,7,4.493404865264893,
356,COMPLETE,4.302927196025848,2,full,24,2,32,4,midlate,0.016574348158950335,0.06900635138556878,1.25,0.9,1,linear,0.004527136531986111,0.15,0.02,1.0,13,128,2975024,0.13246244192123413,24,353071.1657345729,0,4.493598461151123,
357,COMPLETE,4.238869845867157,2,full,24,2,32,4,even,0.023200324855377315,0.02799615775076054,1.25,0.9,1,linear,0.004844907784307799,0.15,0.06,1.0,13,128,2975024,0.1305621862411499,24,370173.6956835185,4,4.493598461151123,
358,COMPLETE,4.252411901950836,2,full,24,4,32,4,midlate,0.025852137033137004,0.04538069187981563,1.25,1.0,1,linear,0.004472860622372705,0.15,0.06,1.0,13,128,3008312,0.14542073011398315,24,292674.6733655643,1,4.4939703941345215,
359,COMPLETE,4.213000059127808,3,full,24,2,32,4,midlate,0.007479892050603949,0.02558095173650575,1.25,1.0,1,linear,0.005052983811579781,0.15,0.06,1.0,11,192,2984996,0.14462333917617798,24,388944.4127641752,6,4.493681907653809,
360,COMPLETE,4.290786325931549,2,lean,24,2,32,3,midlate,0.025880299563864385,0.03428075228422599,1.0,0.9,1,linear,0.004275743218823515,0.15,0.06,1.0,12,128,2892198,0.12796258926391602,24,424130.59398073953,5,4.49265193939209,
361,COMPLETE,4.279476225376129,2,full,8,2,24,2,even,0.026572513740854918,0.04753267371859542,0.8164965809277261,0.9,1,learned,0.005394128375705521,0.1,0.04,0.5,13,128,2908940,0.1018218994140625,24,481670.13477100286,2,4.492849349975586,
362,PRUNED,4.93284227521354,2,full,32,4,32,4,midlate,0.01153308192277225,0.03920457667194015,1.25,0.9,1,one,0.003450352882855749,0.15,0.06,0.5,13,128,3021624,,24,,3,,
363,COMPLETE,4.268006205558777,2,full,32,2,16,4,midlate,0.022155474075802695,0.042520218932452336,1.25,0.9,1,linear,0.004963952857649627,0.15,0.06,0.5,13,128,2972992,0.08046501874923706,24,424542.40814330266,7,4.493564128875732,
364,COMPLETE,4.310426294803619,2,full,8,2,24,2,even,0.027468401717085037,0.063771462616425,0.8164965809277261,0.9,1,learned,0.004633794209128416,0.1,0.04,0.5,13,128,2908940,0.09449905157089233,24,480280.3758404272,2,4.492849349975586,
365,COMPLETE,4.279357373714447,2,full,8,2,32,4,late,0.026056506753944622,0.008771096302565885,1.25,0.9,1,linear,0.004491569344657352,0.15,0.06,0.5,13,128,2946320,0.1340388059616089,24,366191.7178298677,3,4.493282318115234,
366,COMPLETE,4.320473611354828,3,lean,24,1,24,2,midlate,0.007441489093507045,0.03337328079973474,1.0,0.9,1,head_scalar,0.0043848049310620295,0.15,0.04,1.0,10,192,2862090,0.038749635219573975,24,519090.0500889455,0,4.493255615234375,
367,COMPLETE,4.325414597988129,2,full,24,1,32,2,midlate,0.018361670352836864,0.10549064008783145,1.25,1.05,2,learned,0.004289130581610053,0.15,0.06,1.0,13,128,2933418,0.029522180557250977,24,442114.0189512579,5,4.493119716644287,
368,COMPLETE,4.243304431438446,2,full,24,2,32,4,even,0.022066262166543164,0.0230194318461757,1.25,0.9,1,linear,0.0047745851234587125,0.15,0.06,1.0,13,128,2975024,0.13819003105163574,24,367483.1777626065,4,4.493598461151123,
369,PRUNED,4.892333610519854,2,full,32,2,32,4,midlate,0.02620069741815978,0.008602477277698391,1.25,0.9,1,linear,0.0032740268039286495,0.0,0.06,0.5,13,128,2989376,,24,,6,,
370,COMPLETE,4.245677351951599,2,full,32,2,16,4,midlate,0.02224522950262089,0.09990539234103478,1.25,0.9,1,linear,0.005334954331839197,0.15,0.06,0.5,13,128,2972992,0.08136147260665894,24,445032.5373329577,7,4.493564128875732,
371,COMPLETE,4.274211227893829,2,full,24,2,16,4,midlate,0.009872449934639418,0.010833642996886545,1.25,1.0,1,linear,0.0049166107358176924,0.15,0.06,1.0,13,128,2958640,0.06468576192855835,24,420598.44377390825,2,4.493415355682373,
372,PRUNED,4.933338314786884,1,full,32,1,32,4,midlate,0.022813704423424164,0.010666170421151321,1.25,0.9,1,linear,0.0047601858581354265,0.15,0.06,0.5,16,64,2967556,,24,,0,,
373,COMPLETE,4.230359435081482,3,full,24,8,32,4,midlate,0.007622567037966671,0.05235015376805704,1.25,1.0,1,linear,0.004381861082798131,0.15,0.06,1.0,11,192,3084860,0.14995282888412476,24,188557.70023707085,5,4.494797706604004,
374,COMPLETE,4.264644026756287,3,full,24,2,32,4,midlate,0.011433414854586713,0.037816622001546646,0.8164965809277261,1.0,1,linear,0.004387871943154169,0.15,0.02,1.0,11,192,2984996,0.14190250635147095,24,375829.1149609055,6,4.493681907653809,
375,COMPLETE,4.280765771865845,3,lean,32,1,24,3,even,0.0158395143124736,0.02797264391674104,1.0,0.9,1,head_scalar,0.00455943223718618,0.15,0.04,1.0,10,192,2884523,0.04735231399536133,24,495270.1537352749,1,4.492527961730957,
376,COMPLETE,4.301481008529663,2,full,24,4,32,4,midlate,0.024447479995410498,0.016672999897627133,1.25,1.0,1,linear,0.003982812954455109,0.15,0.06,1.0,13,128,3008312,0.14003819227218628,24,287981.64788611396,0,4.4939703941345215,
377,COMPLETE,4.258879780769348,2,full,8,2,32,6,even,0.027762565297921014,0.04666511840372619,0.8164965809277261,1.0,1,linear,0.005301762106322067,0.0,0.04,0.5,13,128,2979604,0.14812815189361572,24,292260.38564034516,3,4.493669509887695,
378,COMPLETE,4.3222402930259705,2,full,32,2,16,4,midlate,0.025231129260540996,0.06220747841405811,1.25,0.9,1,linear,0.004478151815610087,0.15,0.02,0.5,13,128,2972992,0.06555873155593872,24,390542.1811083064,7,4.493564128875732,
379,COMPLETE,4.332308650016785,2,full,16,2,16,4,midlate,0.014235286694728778,0.0057708193682893425,1.25,1.0,1,linear,0.00435296329063705,0.05,0.06,1.0,13,128,2944288,0.06085991859436035,24,423542.4289529695,2,4.493247985839844,
380,COMPLETE,4.23772668838501,2,full,24,2,32,4,even,0.02642477273125849,0.020911011441626205,1.25,0.9,1,linear,0.005304919421891855,0.15,0.06,1.0,13,128,2975024,0.15526163578033447,24,314023.91938529076,4,4.493598461151123,
381,COMPLETE,4.194109737873077,2,full,32,2,32,4,midlate,0.018216418180732052,0.0471093146917482,1.25,0.9,1,linear,0.005418485039058876,0.15,0.06,0.5,13,128,2989376,0.16391682624816895,24,348426.5760236883,1,4.493747234344482,
382,COMPLETE,4.317223966121674,1,full,8,2,24,6,even,0.01114536621854012,0.008085846250603993,0.8164965809277261,0.9,1,linear,0.00543203794998881,0.1,0.04,0.5,16,64,2952204,0.13133519887924194,24,300959.89390995365,7,4.494382858276367,
383,COMPLETE,4.240127682685852,2,full,24,2,32,6,midlate,0.01663048634422061,0.01935737924712827,1.25,1.0,1,learned,0.00479164561052778,0.15,0.06,1.0,13,128,3008308,0.1774066686630249,24,285334.6613915707,2,4.493985652923584,
384,COMPLETE,4.306573748588562,3,full,24,2,32,3,midlate,0.014392355295074957,0.02488965881751675,0.8164965809277261,1.0,1,linear,0.003733096664869043,0.15,0.02,1.0,11,192,2968354,0.10772472620010376,24,423160.34423707507,6,4.493488311767578,
385,PRUNED,4.919689098232567,2,full,24,2,32,4,even,0.013793110252152083,0.03310314599892842,1.25,0.9,1,linear,0.003632052462176094,0.15,0.06,1.0,13,128,2975024,,24,,4,,
386,COMPLETE,4.272747218608856,2,full,32,1,16,4,late,0.02496221837970389,0.02924001288485518,1.25,0.9,1,linear,0.005073590537949531,0.15,0.06,0.5,13,128,2964540,0.05776476860046387,24,428258.7940235257,1,4.493472576141357,
387,COMPLETE,4.340787351131439,2,full,8,2,32,3,even,0.012896304634112437,0.02526773109055897,0.8164965809277261,1.0,1,linear,0.003915406251656256,0.0,0.04,0.5,13,128,2929678,0.09838622808456421,24,398888.6721565228,3,4.493088722229004,
388,COMPLETE,4.2776979804039,3,full,8,2,32,4,midlate,0.011734712233964167,0.008133297995873614,1.25,1.0,1,linear,0.003787026585996424,0.15,0.06,1.0,11,192,2960708,0.1613979935646057,24,306643.51781218837,0,4.493414402008057,
389,PRUNED,4.914376469760757,2,lean,8,2,32,6,midlate,0.02268567200192391,0.021039468723689166,0.8164965809277261,0.9,1,linear,0.004020913695186837,0.0,0.04,0.5,12,128,2915628,,24,,6,,
390,COMPLETE,4.337159514427185,2,full,24,2,32,4,even,0.01977807415343714,0.049528640012546435,1.25,0.9,2,linear,0.005076939452220032,0.15,0.01,1.0,13,128,2975024,0.031011343002319336,24,369772.3346773615,7,4.493842601776123,
391,COMPLETE,4.2005075216293335,3,full,24,2,32,4,midlate,0.02935869091740036,0.013774066528538553,1.25,0.9,1,linear,0.005118675055119951,0.15,0.06,1.0,11,192,2984996,0.14327502250671387,24,365713.60945015703,4,4.493681907653809,
392,COMPLETE,4.300015807151794,3,full,24,2,32,4,midlate,0.008868589556320763,0.023993553336390312,1.25,1.0,1,linear,0.004324831564677116,0.05,0.01,1.0,11,192,2984996,0.12948858737945557,24,341882.5577507485,1,4.493681907653809,
393,COMPLETE,4.2666953802108765,2,full,24,2,32,6,midlate,0.01264452795871831,0.027786055530735963,1.25,1.0,1,learned,0.004723649807611135,0.15,0.06,1.0,13,128,3008308,0.1534334421157837,24,287145.32972031116,2,4.493985652923584,
394,COMPLETE,4.235483765602112,2,full,32,8,32,4,even,0.027778404047907032,0.04634106506284554,1.25,0.9,1,linear,0.004821416325680092,0.15,0.06,1.0,13,128,3089240,0.14984261989593506,24,196102.77039887186,6,4.494863033294678,
395,COMPLETE,4.304459631443024,2,full,8,2,32,6,even,0.0278377873210652,0.07037766484939717,0.8164965809277261,1.0,1,head_scalar,0.005497052391147826,0.0,0.04,0.5,13,128,2978836,0.08666914701461792,24,290995.77492259606,3,4.493658065795898,
396,COMPLETE,4.265876471996307,3,full,24,8,32,4,midlate,0.009972622158133352,0.11420536747161839,1.25,1.0,1,head_scalar,0.004406336911773165,0.15,0.06,1.0,11,192,3082812,0.07457137107849121,24,191289.58630899497,5,4.494894981384277,
397,COMPLETE,4.22528737783432,2,full,24,2,32,4,midlate,0.021275076978058912,0.05202891113401923,1.25,1.0,1,linear,0.005234575922039448,0.1,0.06,1.0,13,128,2975024,0.15166401863098145,24,364191.1809946438,0,4.493598461151123,
398,COMPLETE,4.179498136043549,3,full,24,4,32,4,midlate,0.006530840353231691,0.04298997846142941,1.25,1.0,1,linear,0.005221875242842096,0.15,0.06,1.0,11,192,3018284,0.17693322896957397,24,271222.550227073,4,4.494053840637207,
399,COMPLETE,4.222312867641449,3,full,24,2,32,4,late,0.022357690354739616,0.008427561953496254,1.25,0.9,1,linear,0.004910964813990856,0.15,0.06,1.0,11,192,2984996,0.16683578491210938,24,346520.28226087044,7,4.493681907653809,
400,COMPLETE,4.295991361141205,2,full,24,2,8,3,midlate,0.01950543433031937,0.02554081669485492,1.25,0.9,1,linear,0.005105197462982939,0.15,0.06,1.0,13,128,2939950,0.022844552993774414,24,460595.05197931593,1,4.493198871612549,
401,COMPLETE,4.243582367897034,2,full,16,2,32,4,midlate,0.013178441853683531,0.02160508058693738,1.25,1.05,1,linear,0.0050496932037097115,0.15,0.06,1.0,13,128,2960672,0.16862821578979492,24,352292.5509927528,1,4.493431091308594,
402,PRUNED,4.86984114288527,2,full,24,2,24,3,midlate,0.029302827305339174,0.01690928108825817,1.0,0.9,1,one,0.003854947629665226,0.15,0.01,1.0,13,128,2951848,,24,,2,,
403,COMPLETE,4.272684156894684,2,full,32,8,32,3,midlate,0.022803271495230315,0.015722346108319588,1.0,0.9,1,linear,0.004223510703262372,0.15,0.06,1.0,13,128,3047632,0.12533491849899292,24,233880.5224097501,0,4.494390487670898,
404,COMPLETE,4.247435986995697,2,full,24,2,32,4,midlate,0.022532435921738186,0.046415816737361094,1.25,1.0,1,linear,0.0049194160744866385,0.1,0.06,1.0,13,128,2975024,0.1466435194015503,24,345753.1545989243,3,4.493598461151123,
405,COMPLETE,4.313660621643066,2,full,8,2,32,6,midlate,0.028816996690457806,0.1603454204981239,0.8164965809277261,1.0,1,linear,0.004973571790154127,0.0,0.01,0.5,13,128,2979604,0.15533792972564697,24,288184.7413125254,2,4.493669509887695,
406,COMPLETE,4.236745774745941,3,full,24,2,32,4,midlate,0.01979172273183054,0.012147316893167793,1.25,1.05,1,linear,0.004719908119679513,0.15,0.06,1.0,11,192,2984996,0.14466255903244019,24,393366.4325289193,7,4.493681907653809,
407,COMPLETE,4.282560646533966,3,full,24,4,32,4,midlate,0.007448864077074481,0.034242893035556166,1.25,1.0,1,linear,0.003546520012156989,0.15,0.06,0.5,11,192,3018284,0.13737815618515015,24,283383.7651151874,4,4.494053840637207,
408,COMPLETE,4.222372472286224,3,full,24,1,32,2,midlate,0.00766843428116411,0.0198562864135856,1.25,1.0,1,linear,0.005334957004092661,0.15,0.06,1.0,11,192,2943390,0.13965368270874023,24,521684.3279884913,1,4.493203163146973,
409,COMPLETE,4.30077052116394,2,full,24,2,32,4,even,0.019770057839460946,0.005293921373495474,0.8164965809277261,0.9,1,linear,0.00450387797121061,0.15,0.02,1.0,13,128,2975024,0.1191672682762146,24,344356.690181851,3,4.493598461151123,
410,PRUNED,4.903355448544255,2,full,24,2,8,4,midlate,0.01966156504342131,0.06750843331194122,1.25,1.0,1,linear,0.00426201197013129,0.1,0.06,1.0,13,128,2950448,,24,,6,,
411,COMPLETE,4.282123565673828,2,full,16,2,32,4,midlate,0.009107259083456335,0.006897599359708775,1.25,1.05,1,linear,0.004544279531837111,0.15,0.06,1.0,13,128,2960672,0.1503555178642273,24,369859.23894100613,5,4.493431091308594,
412,PRUNED,4.885464345827085,3,full,24,2,32,4,midlate,0.01800961673284134,0.012395013650799553,1.25,1.05,1,linear,0.003407716348150083,0.15,0.06,1.0,11,192,2984996,,24,,7,,
413,COMPLETE,4.229725241661072,3,full,24,2,32,4,late,0.021310419421925707,0.005538870466411439,1.25,0.9,1,linear,0.004623987513035693,0.15,0.06,1.0,11,192,2984996,0.15648895502090454,24,374479.11605108256,6,4.493681907653809,
414,COMPLETE,4.208370208740234,3,full,24,1,32,2,midlate,0.008150008684930954,0.0223706366686867,1.25,1.0,1,linear,0.005306851376180587,0.15,0.06,1.0,11,192,2943390,0.13190358877182007,24,459558.5614120343,1,4.493203163146973,
415,COMPLETE,4.23740017414093,2,full,32,8,32,4,even,0.0249862461724044,0.05500030075283971,1.25,0.9,1,linear,0.005213137429829221,0.15,0.06,1.0,13,128,3089240,0.14821189641952515,24,191007.08009044555,2,4.494863033294678,
416,PRUNED,4.860941958963181,2,full,24,2,32,4,midlate,0.016318567672097536,0.06305063827713431,1.25,1.0,1,linear,0.005491870794822117,0.1,0.02,1.0,13,128,2975024,,24,,7,,
417,COMPLETE,4.172997236251831,3,full,24,4,32,4,midlate,0.00770708211415722,0.1222386677493229,1.25,1.05,1,linear,0.005295494780636288,0.15,0.06,1.0,11,192,3018284,0.18487441539764404,24,289350.24152423727,0,4.494053840637207,
418,COMPLETE,4.2512087225914,3,full,24,1,32,2,midlate,0.005108367758694304,0.041857384260340705,1.25,1.0,1,linear,0.004978664750295728,0.15,0.06,1.0,11,192,2943390,0.10267841815948486,24,533072.7685242646,1,4.493203163146973,
419,PRUNED,4.891379353193122,2,full,8,2,32,6,late,0.024416855041669332,0.06895803203816377,0.8164965809277261,0.9,1,learned,0.0035038237077424958,0.0,0.04,0.5,13,128,2979604,,24,,7,,
420,PRUNED,4.905176402032,3,full,24,4,32,6,midlate,0.007665395153885365,0.02474580368060537,1.25,1.0,1,linear,0.0035098329670763964,0.0,0.06,1.0,11,192,3068212,,24,,3,,
421,COMPLETE,4.313265800476074,2,full,32,2,32,4,even,0.019200815538682376,0.05168672763236532,0.75,1.0,1,linear,0.0038095534205994123,0.15,0.06,1.0,13,128,2989376,0.11056238412857056,24,320171.50210902316,4,4.493747234344482,
422,COMPLETE,4.2094473242759705,3,full,32,1,32,2,even,0.008073668888700149,0.018823038734103337,1.25,1.05,1,linear,0.005082044427610891,0.15,0.06,1.0,11,192,2955534,0.12495976686477661,24,509240.62941198266,5,4.493329048156738,
423,PRUNED,4.962322535129029,1,full,24,8,32,4,midlate,0.004692215026896669,0.041486799612010475,1.25,1.0,1,linear,0.0037493313011022723,0.15,0.04,1.0,16,64,3066400,,24,,6,,
424,COMPLETE,4.275607943534851,3,full,16,8,32,3,midlate,0.01157988099584544,0.03693457517397353,1.25,1.0,1,linear,0.003964678056307293,0.15,0.06,1.0,11,192,3031108,0.12198054790496826,24,237774.46916180287,1,4.494183540344238,
425,COMPLETE,4.238603711128235,3,full,24,2,32,4,midlate,0.021791386090677725,0.009496564249173148,0.8164965809277261,0.9,1,linear,0.004393480155813814,0.15,0.06,1.0,11,192,2984996,0.1446300745010376,24,371714.4870008925,7,4.493681907653809,
426,COMPLETE,4.246754348278046,3,full,32,1,32,2,even,0.006031162753587262,0.02011462473591773,1.25,1.05,1,linear,0.0042638472544852726,0.15,0.06,1.0,11,192,2955534,0.11285102367401123,24,514572.7591054313,5,4.493329048156738,
427,COMPLETE,4.227911531925201,2,full,32,2,32,2,late,0.02140372796870184,0.03546359447109282,1.25,0.9,1,linear,0.00538821823944036,0.15,0.06,1.0,13,128,2956092,0.13488304615020752,24,459880.456511119,3,4.4933600425720215,
428,COMPLETE,4.231868743896484,3,full,24,2,32,4,late,0.02689431016584546,0.010753401819767463,1.25,0.9,1,linear,0.004822228253948936,0.15,0.06,1.0,11,192,2984996,0.14410686492919922,24,367746.69631590496,4,4.493681907653809,
429,PRUNED,4.9270577029677,1,full,8,2,32,6,even,0.01944318899858896,0.025748463200570944,1.25,0.9,1,linear,0.0042377337771477615,0.0,0.04,0.5,16,64,2964492,,24,,6,,
430,COMPLETE,4.2428781390190125,2,full,16,2,32,4,midlate,0.02021170920592245,0.04475625012044047,1.25,1.05,1,linear,0.005479025555800367,0.05,0.06,1.0,13,128,2960672,0.1469927430152893,24,338848.1445605304,5,4.493431091308594,
431,COMPLETE,4.202278137207031,3,full,24,2,32,4,midlate,0.0063603710945550115,0.02048004824143818,1.25,1.0,1,linear,0.005340430651891481,0.15,0.06,1.0,11,192,2984996,0.15460824966430664,24,381025.52056511084,0,4.493681907653809,
432,COMPLETE,4.19567346572876,3,full,24,4,32,4,late,0.0076433178945937135,0.14423327447336443,1.25,1.05,1,linear,0.004845579345485401,0.15,0.06,1.0,11,192,3018284,0.1860421895980835,24,278954.5487189792,3,4.494053840637207,
433,COMPLETE,4.236774325370789,3,full,32,1,32,2,midlate,0.008371895441053746,0.005302899804598872,1.25,1.0,1,learned,0.0049306099698520015,0.15,0.06,1.0,11,192,2955534,0.10863423347473145,24,544077.8177816309,7,4.493329048156738,
434,PRUNED,4.884817221668835,1,full,32,2,32,2,late,0.010989568573047769,0.01925883192543601,1.25,0.9,1,linear,0.004918927434890041,0.15,0.06,1.0,16,64,2950916,,24,,6,,
435,PRUNED,5.008428988232154,2,full,32,8,32,4,even,0.02005674600432807,0.023673229524158297,1.25,0.9,1,linear,0.0030606180850850954,0.0,0.06,1.0,13,128,3089240,,24,,2,,
436,PRUNED,4.931657709155484,3,full,24,2,8,4,midlate,0.015801700720228292,0.008124162388685296,1.25,0.9,1,one,0.003520472073023974,0.15,0.06,1.0,11,192,2959900,,24,,6,,
437,COMPLETE,4.291068911552429,3,full,24,2,32,4,late,0.016256299179258943,0.016160676527811862,1.25,0.9,1,head_scalar,0.0041285107694762424,0.15,0.06,1.0,11,192,2984484,0.0674472451210022,24,378596.7612761761,4,4.493674278259277,
438,COMPLETE,4.2376509308815,3,full,24,2,32,4,midlate,0.025829780949297096,0.014080331649259974,0.8164965809277261,0.9,1,linear,0.004711099954644933,0.15,0.06,1.0,11,192,2984996,0.15043926239013672,24,386778.64035091014,7,4.493681907653809,
439,COMPLETE,4.272377133369446,2,full,32,8,32,4,even,0.027224216083027115,0.12824672408037968,1.25,0.9,1,head_scalar,0.004350100058472366,0.15,0.06,0.5,13,128,3087192,0.07349079847335815,24,200187.63384105664,6,4.494838237762451,
440,COMPLETE,4.2548423409461975,3,full,24,2,8,4,late,0.025924460468400367,0.018195949280323132,1.25,0.9,1,linear,0.005224876871165407,0.15,0.06,1.0,11,192,2960420,0.019193291664123535,24,412461.63444969186,5,4.493407249450684,
441,COMPLETE,4.258931994438171,3,full,24,2,24,4,midlate,0.026273160654093894,0.026443319129677116,1.25,0.9,1,linear,0.004731948723886162,0.15,0.04,1.0,11,192,2976804,0.13798892498016357,24,406654.6017413534,1,4.493590354919434,
