attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_1000,mqar_acc_step_200,mqar_acc_step_400,mqar_acc_step_600,mqar_acc_step_800,mqar_proxy_ppl_step_1000,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_600,mqar_proxy_ppl_step_800,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_1000,wikitext_ppl_step_200,wikitext_ppl_step_400,wikitext_ppl_step_600,wikitext_ppl_step_800
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,15822.036073655792,842.0686724476507,64,5.991186618804932,0.0017108940316768071,,2.0,4.0,transformer,0.0,0.0,0.0,0.0,0.0,15985.596217747476,8094.186502086831,5281.79607393433,20351.26675833073,15339.455728488821,6,4771840,17637632,0,82,-0.33679307848215106,COMPLETE,0.05,0.08005809734228853,0.09367023175129989,895.3375508765338,1158.5823018005208,967.5911407227426,1049.6660055011077,861.915142427397
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,35809.26415037796,838.8882299047096,64,5.97034215927124,0.0018882680669062091,,2.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,32692.38518926918,15274.05830653163,19053.01181817784,50548.49626672331,30749.166404255055,6,3195904,16061696,0,83,-0.3366038739681244,COMPLETE,0.05,0.08461629267165874,0.1118984533091821,902.9064973596003,1143.2245431137096,964.157978579084,1068.456426645906,872.6488583457992
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0019162645804842626,,2.0,3.0,transformer,,0.0,,,,,21706.16417382249,,,,4,2667008,15532800,0,84,-7.076307773590088,PRUNED,0.05,0.08747758386321805,0.1256868859014397,,1183.590357325869,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,26393.622435741367,842.7156094010933,64,6.010519981384277,0.001835184579842701,,2.0,4.0,transformer,0.0,0.0,0.0,0.0,0.0,25268.88564739617,18909.35608239591,26320.42640056779,34219.528121988835,37013.68428348619,6,4771840,17637632,0,85,-0.33683147728443147,COMPLETE,0.05,0.09154283718318212,0.12148839596575017,899.8770419075792,1152.994478094795,969.0261834716565,1067.6708431104607,855.2733230565129
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0028274088824715897,,2.0,4.0,transformer,,0.0,,,,,10297.166336823855,,,,6,4771840,17637632,0,86,-7.130578637123108,PRUNED,0.05,0.09808038019955174,0.1386853581371586,,1249.5998226039055,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0016170643235361843,,2.0,2.0,transformer,,0.0,,,,,38989.39331635698,,,,12,6358528,19224320,0,87,-7.064915299415588,PRUNED,0.05,0.09043775895617481,0.12145286058448282,,1170.1828520867543,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,39374.41748675195,843.0907836562355,64,5.956984996795654,0.0016147107127653512,,2.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,40562.355179094884,13067.78438914245,25281.226983242435,27850.86044654932,54429.58276893786,6,3195904,16061696,0,88,-0.3368537321686745,COMPLETE,0.05,0.08575080237081648,0.11726669684954019,903.7080867342305,1150.8503665200174,970.1961514861866,1093.0421768755655,869.8721009615984
,,,,256,,,,,64,,,,,4.0,transformer,,,,,,,,,,,12,,,,89,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0015804406798507085,,2.0,2.0,transformer,,0.0,,,,,10107.86725684816,,,,6,3195904,16061696,0,90,-7.072621464729309,PRUNED,0.05,0.0929205506174003,0.12570213481465065,,1179.2353096612053,,,
,,,,128,,,,,64,,,,,2.0,transformer,,,,,,,,,,,6,,,,91,,PRUNED,0.05,,,,,,,
0.333,early,"{""d_conv"": 3, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [0, 1], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,256,32,,,,64,,0.0016850772619896018,1,2.0,4.0,mamba_attn,,0.0,,,,,15474243.654105831,,,,6,6111792,18977584,2,92,-8.020677328109741,PRUNED,,0.08353833317229065,0.1175907397752012,,3043.237905600856,,,
,,,,64,,,,,64,,,,,4.0,transformer,,,,,,,,,,,6,,,,93,,PRUNED,0.05,,,,,,,
0.125,late,"{""d_conv"": 3, ""d_model"": 192, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [5], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,192,16,,,,64,,0.0014610709262645606,1,2.0,2.0,mamba_attn,,0.0,,,,,1013931.2936794155,,,,6,2071597,11720941,1,94,-8.221892595291138,PRUNED,,0.0864832350426392,0.1132639410533567,,3721.5390889476826,,,
,,,2,256,32,,,,32,,,3,,2.0,mamba_only,,,,,,,,,,,8,,,,95,,PRUNED,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 128, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,192,128,,,,64,,0.001359066696615408,4,2.0,4.0,mamba_only,,0.0,,,,,4015564.433036581,,,,6,5657688,15307032,0,96,-8.788398027420044,PRUNED,,0.08291397226632986,0.16297264399423061,,6557.71847120438,,,
,,,,128,,,,,32,,,,,2.0,transformer,,,,,,,,,,,8,,,,97,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 64, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,256,64,,,,64,,0.0015978279000254164,2,2.0,4.0,mamba_only,,0.0,,,,,10493428.537466167,,,,6,7315856,20181648,0,98,-8.323110938072205,PRUNED,,0.08358368989782307,0.10133757352750768,,4117.950792189052,,,
0.0,none,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 3, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,32,,,,64,,0.002747849354767061,3,0.5,2.0,mamba_only,,0.0,,,,,57869.30488389069,,,,6,6041432,18907224,0,99,-7.539739370346069,PRUNED,,0.08482774569404931,0.10970849753743528,,1881.3396283632255,,,
,,,,64,,,,,64,,,,,3.0,transformer,,,,,,,,,,,4,,,,100,,PRUNED,0.05,,,,,,,
,,,,256,,,,,64,,,,,4.0,transformer,,,,,,,,,,,2,,,,101,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,21838.386753812083,837.70899592741,64,6.001413345336914,0.0013946131081695853,,2.0,2.667,transformer,0.0,0.0,0.0,0.0,0.0,23515.844041884386,14285.732652120161,40745.9735291926,19078.612880718392,34584.88012739816,6,3786880,16652672,0,102,-0.3365335389971733,COMPLETE,0.05,0.0790605276012127,0.0977404030645868,897.7775738833685,1158.0229379797313,974.080709786684,1044.8918018193745,848.6896656030453
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,16554.048716553287,847.5563641673338,64,6.076888084411621,0.0012824523102537692,,2.0,2.667,transformer,0.0,0.0,0.0,0.0,0.0,17014.50150400178,15822.51893124555,19526.2814063832,13366.251726640707,17597.510027590037,6,3786880,16652672,0,103,-0.3371178671717644,COMPLETE,0.05,0.08414576238075967,0.10830062816531016,898.9905398823205,1124.5843464124828,980.2842062246574,1071.6143817289922,858.9260467693355
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,26567.367736604865,862.5854502379154,64,6.342106342315674,0.0008308125678433987,,2.0,2.667,transformer,0.0,0.0,0.0,0.0,0.0,26333.28130942127,22557.06751075151,13535.36980005315,12131.54608142001,37395.17165743839,6,3786880,16652672,0,104,-0.33799671083688737,COMPLETE,0.05,0.09873193706340243,0.12279291792841462,928.8358632748125,1151.9655919662391,972.0145841344049,1083.2621656174965,878.3609159964815
0.5,middle,"{""d_conv"": 3, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1, 2, 3], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,256,32,,,,64,,0.0010759419287403086,2,2.0,2.667,mamba_attn,,0.0,,,,,27144885.812851682,,,,6,5280584,18146376,3,105,-9.65945816040039,PRUNED,,0.08358973938472869,0.11052339632296901,,15669.29212452782,,,
,,,,384,,,,,64,,,,,2.667,transformer,,,,,,,,,,,6,,,,106,,PRUNED,0.05,,,,,,,
,,,,128,,,,,64,,,,,2.667,transformer,,,,,,,,,,,6,,,,107,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0010649300145965266,,2.0,4.0,transformer,,0.0,,,,,15672.580017749677,,,,8,6351360,19217152,0,108,-7.085339426994324,PRUNED,0.05,0.082314283524013,0.11251288797244222,,1194.3285540478457,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,64,,0.0012696601144539348,,2.0,4.0,transformer,,0.0,,,,,21172.30457775815,,,,6,2694144,12343488,0,109,-7.085949182510376,PRUNED,0.05,0.08400495154932253,0.10603668859679272,,1195.057024543536,,,
,,,,256,,,,,64,,,,,2.0,transformer,,,,,,,,,,,2,,,,110,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 384, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,384,,,,,64,,0.0014134234174499386,,2.0,2.0,transformer,,0.0,,,,,5546.773463106133,,,,6,7153152,26451840,0,111,-7.069084882736206,PRUNED,0.05,0.07894086291393,0.0965212510122155,,1175.0722132045378,,,
,,,,64,,,,,64,,,,,2.0,transformer,,,,,,,,,,,6,,,,112,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0013138903977321364,,2.0,2.667,transformer,,0.0,0.0,,,,30066.209932811256,21216.2868651071,,,4,2535680,15401472,0,113,-6.894557237625122,PRUNED,0.05,0.07737875924540007,0.09138432103431832,,1146.6063550151744,986.8886708943294,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,13632.789386919665,839.1490289620303,32,6.272377014160156,0.0014652165930477174,,2.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,13932.676498812465,10915.877206434956,17746.357221342383,17179.375487629066,19994.214629951504,8,4250112,17115904,0,114,-0.3366194158792496,COMPLETE,0.05,0.0768113451134761,0.09716509366338867,892.1055596387565,1158.8575952516571,967.8142453188821,1084.586219598866,864.5866196243769
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0010811044449481801,,2.0,2.0,transformer,,0.0,,,,,9974.266167410755,,,,8,4250112,17115904,0,115,-7.079589366912842,PRUNED,0.1,0.08313068832990275,0.14137439654290113,,1187.480799472531,,,
,,,,384,,,,,32,,,,,2.0,transformer,,,,,,,,,,,8,,,,116,,PRUNED,0.05,,,,,,,
,,,,64,,,,,32,,,,,2.0,transformer,,,,,,,,,,,6,,,,117,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0012283226818052464,,2.0,2.667,transformer,,0.0,,,,,14642.372123558158,,,,12,7540480,20406272,0,118,-7.102561712265015,PRUNED,0.05,0.07842621332499265,0.11181764069460917,,1215.0757654980052,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.00028660016138563974,,0.5,2.0,transformer,,0.0,,,,,20445.88889792456,,,,8,4250112,17115904,0,119,-7.148706674575806,PRUNED,0.05,0.09977087009136626,0.10331578176657126,,1272.459186681834,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.001251241260678285,,2.0,4.0,transformer,,0.0,,,,,11766.912836694779,,,,8,6351360,19217152,0,120,-7.095669507980347,PRUNED,0.05,0.03391875446086013,0.004481649234350252,,1206.7300084690075,,,
0.0,none,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 16, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,16,,,,64,,0.001993237650749051,4,2.0,3.0,mamba_only,,0.0,,,,,4954929.782901542,,,,4,5575744,18441536,0,121,-7.93341338634491,PRUNED,,0.07295353687204095,0.08038745553718729,,2788.930272294531,,,
,,,4,64,32,,,,64,,,1,,2.667,mamba_only,,,,,,,,,,,6,,,,122,,PRUNED,,,,,,,,
